path,label,source,width,height,group,stratum
data/unified_waste/included/paper/realwaste__002741__cb95dabc3c4a.jpg,paper,realwaste,524,524,7205,paper|realwaste
data/unified_waste/included/paper/realwaste__002742__d108badc133c.jpg,paper,realwaste,524,524,7206,paper|realwaste
data/unified_waste/included/paper/realwaste__002743__4b4fdffc9e84.jpg,paper,realwaste,524,524,7207,paper|realwaste
data/unified_waste/included/paper/realwaste__002744__9e399b4174e3.jpg,paper,realwaste,524,524,7208,paper|realwaste
data/unified_waste/included/paper/realwaste__002745__539c88c4a1f1.jpg,paper,realwaste,524,524,7209,paper|realwaste
data/unified_waste/included/paper/realwaste__002746__600c3bc651f6.jpg,paper,realwaste,524,524,7210,paper|realwaste
data/unified_waste/included/paper/realwaste__002747__62fa04b2a151.jpg,paper,realwaste,524,524,7211,paper|realwaste
data/unified_waste/included/paper/realwaste__002748__560f20836641.jpg,paper,realwaste,524,524,7212,paper|realwaste
data/unified_waste/included/paper/realwaste__002749__512b3db319ea.jpg,paper,realwaste,524,524,7213,paper|realwaste
data/unified_waste/included/paper/realwaste__002750__51d30957ef4c.jpg,paper,realwaste,524,524,7214,paper|realwaste
data/unified_waste/included/paper/realwaste__002751__421d1a156e90.jpg,paper,realwaste,524,524,7215,paper|realwaste
data/unified_waste/included/paper/realwaste__002752__fc7f916bd043.jpg,paper,realwaste,524,524,7216,paper|realwaste
data/unified_waste/included/paper/realwaste__002753__11a6b7bfb3c4.jpg,paper,realwaste,524,524,7217,paper|realwaste
data/unified_waste/included/paper/realwaste__002754__19d23f739a2b.jpg,paper,realwaste,524,524,7218,paper|realwaste
data/unified_waste/included/paper/realwaste__002755__deff0089d066.jpg,paper,realwaste,524,524,7219,paper|realwaste
data/unified_waste/included/paper/realwaste__002756__c7ce34c33a0c.jpg,paper,realwaste,524,524,7220,paper|realwaste
data/unified_waste/included/paper/realwaste__002757__c7de523a4456.jpg,paper,realwaste,524,524,7221,paper|realwaste
data/unified_waste/included/paper/realwaste__002758__03d5cc9e1dfd.jpg,paper,realwaste,524,524,7222,paper|realwaste
data/unified_waste/included/paper/realwaste__002759__b1b36dd1cc01.jpg,paper,realwaste,524,524,7223,paper|realwaste
data/unified_waste/included/paper/realwaste__002760__ce7c5a2d22e0.jpg,paper,realwaste,524,524,7224,paper|realwaste
data/unified_waste/included/paper/realwaste__002761__531cfed6c05e.jpg,paper,realwaste,524,524,7225,paper|realwaste
data/unified_waste/included/paper/realwaste__002762__e11b7141b02f.jpg,paper,realwaste,524,524,7226,paper|realwaste
data/unified_waste/included/paper/realwaste__002763__f3027d2b7462.jpg,paper,realwaste,524,524,7227,paper|realwaste
data/unified_waste/included/paper/realwaste__002764__cd555b0f6a42.jpg,paper,realwaste,524,524,7228,paper|realwaste
data/unified_waste/included/paper/realwaste__002765__60753b979396.jpg,paper,realwaste,524,524,7229,paper|realwaste
data/unified_waste/included/paper/realwaste__002766__4ddbdb75249e.jpg,paper,realwaste,524,524,7230,paper|realwaste
data/unified_waste/included/paper/realwaste__002767__966021022a0d.jpg,paper,realwaste,524,524,7231,paper|realwaste
data/unified_waste/included/paper/realwaste__002768__baea11cf9a48.jpg,paper,realwaste,524,524,7232,paper|realwaste
data/unified_waste/included/paper/realwaste__002769__d7da40e4570c.jpg,paper,realwaste,524,524,7233,paper|realwaste
data/unified_waste/included/paper/realwaste__002770__8fc79b897a58.jpg,paper,realwaste,524,524,7234,paper|realwaste
data/unified_waste/included/paper/realwaste__002771__2a43fd5cf5dd.jpg,paper,realwaste,524,524,7235,paper|realwaste
data/unified_waste/included/paper/realwaste__002772__8ccd00b86cd5.jpg,paper,realwaste,524,524,7236,paper|realwaste
data/unified_waste/included/paper/realwaste__002773__d6eda519fd7b.jpg,paper,realwaste,524,524,7237,paper|realwaste
data/unified_waste/included/paper/realwaste__002774__93f7909936ed.jpg,paper,realwaste,524,524,7238,paper|realwaste
data/unified_waste/included/paper/realwaste__002775__74df5fb9ef65.jpg,paper,realwaste,524,524,7239,paper|realwaste
data/unified_waste/included/paper/realwaste__002776__7213c5ccf76c.jpg,paper,realwaste,524,524,7240,paper|realwaste
data/unified_waste/included/paper/realwaste__002777__26be10f61a10.jpg,paper,realwaste,524,524,7241,paper|realwaste
data/unified_waste/included/paper/realwaste__002778__9c873c3be087.jpg,paper,realwaste,524,524,7242,paper|realwaste
data/unified_waste/included/paper/realwaste__002779__d345007ef4ba.jpg,paper,realwaste,524,524,7243,paper|realwaste
data/unified_waste/included/paper/realwaste__002780__17ac8b97ae99.jpg,paper,realwaste,524,524,7244,paper|realwaste
data/unified_waste/included/paper/realwaste__002781__3a258f3ca5cd.jpg,paper,realwaste,524,524,7245,paper|realwaste
data/unified_waste/included/paper/realwaste__002782__136060b892ae.jpg,paper,realwaste,524,524,7246,paper|realwaste
data/unified_waste/included/paper/realwaste__002783__cf8fdf351d57.jpg,paper,realwaste,524,524,7247,paper|realwaste
data/unified_waste/included/paper/realwaste__002784__cb1650b4a66e.jpg,paper,realwaste,524,524,7248,paper|realwaste
data/unified_waste/included/paper/realwaste__002785__47b88c0233ae.jpg,paper,realwaste,524,524,7249,paper|realwaste
data/unified_waste/included/paper/realwaste__002786__84d22be0dffa.jpg,paper,realwaste,524,524,7250,paper|realwaste
data/unified_waste/included/paper/realwaste__002787__5323a56e020c.jpg,paper,realwaste,524,524,7251,paper|realwaste
data/unified_waste/included/paper/realwaste__002788__3112d8adb600.jpg,paper,realwaste,524,524,7252,paper|realwaste
data/unified_waste/included/paper/realwaste__002789__d47fc16f7978.jpg,paper,realwaste,524,524,7253,paper|realwaste
data/unified_waste/included/paper/realwaste__002790__5b36eb371d28.jpg,paper,realwaste,524,524,7254,paper|realwaste
data/unified_waste/included/paper/realwaste__002791__7fc07e2de28a.jpg,paper,realwaste,524,524,7255,paper|realwaste
data/unified_waste/included/paper/realwaste__002792__aafbee88e85d.jpg,paper,realwaste,524,524,7256,paper|realwaste
data/unified_waste/included/paper/realwaste__002793__1511951577d7.jpg,paper,realwaste,524,524,7257,paper|realwaste
data/unified_waste/included/paper/realwaste__002794__5e1b3d93d17d.jpg,paper,realwaste,524,524,7258,paper|realwaste
data/unified_waste/included/paper/realwaste__002795__759b3bb18f4a.jpg,paper,realwaste,524,524,7259,paper|realwaste
data/unified_waste/included/paper/realwaste__002796__69aef1f0b7e5.jpg,paper,realwaste,524,524,7260,paper|realwaste
data/unified_waste/included/paper/realwaste__002797__4769f156ed9e.jpg,paper,realwaste,524,524,7261,paper|realwaste
data/unified_waste/included/paper/realwaste__002798__f3a2f6077f41.jpg,paper,realwaste,524,524,7262,paper|realwaste
data/unified_waste/included/paper/realwaste__002799__cd0a8e02aa6d.jpg,paper,realwaste,524,524,7263,paper|realwaste
data/unified_waste/included/paper/realwaste__002800__9274991093b7.jpg,paper,realwaste,524,524,7264,paper|realwaste
data/unified_waste/included/paper/realwaste__002801__c2059d2253a7.jpg,paper,realwaste,524,524,7265,paper|realwaste
data/unified_waste/included/paper/realwaste__002802__ca2687200530.jpg,paper,realwaste,524,524,7266,paper|realwaste
data/unified_waste/included/paper/realwaste__002803__01966a49b0b1.jpg,paper,realwaste,524,524,7267,paper|realwaste
data/unified_waste/included/paper/realwaste__002804__99f41d8d4da8.jpg,paper,realwaste,524,524,7268,paper|realwaste
data/unified_waste/included/paper/realwaste__002805__e5188cf28d01.jpg,paper,realwaste,524,524,7269,paper|realwaste
data/unified_waste/included/paper/realwaste__002806__3cf2a625949d.jpg,paper,realwaste,524,524,7270,paper|realwaste
data/unified_waste/included/paper/realwaste__002807__acf03baf1426.jpg,paper,realwaste,524,524,7271,paper|realwaste
data/unified_waste/included/paper/realwaste__002808__48454e974fe3.jpg,paper,realwaste,524,524,7272,paper|realwaste
data/unified_waste/included/paper/realwaste__002809__53588d662cc9.jpg,paper,realwaste,524,524,7273,paper|realwaste
data/unified_waste/included/paper/realwaste__002810__3f4020c2f587.jpg,paper,realwaste,524,524,7274,paper|realwaste
data/unified_waste/included/paper/realwaste__002811__5faf60eb0b2a.jpg,paper,realwaste,524,524,7275,paper|realwaste
data/unified_waste/included/paper/realwaste__002812__385de937b22c.jpg,paper,realwaste,524,524,7276,paper|realwaste
data/unified_waste/included/paper/realwaste__002813__f467e15aa199.jpg,paper,realwaste,524,524,7277,paper|realwaste
data/unified_waste/included/paper/realwaste__002814__5c5c961dc233.jpg,paper,realwaste,524,524,7278,paper|realwaste
data/unified_waste/included/paper/realwaste__002815__208bbe34198f.jpg,paper,realwaste,524,524,7279,paper|realwaste
data/unified_waste/included/paper/realwaste__002816__cdc13fc54cc0.jpg,paper,realwaste,524,524,7280,paper|realwaste
data/unified_waste/included/paper/realwaste__002817__8d29501fdd32.jpg,paper,realwaste,524,524,7281,paper|realwaste
data/unified_waste/included/paper/realwaste__002818__2bd736c9537f.jpg,paper,realwaste,524,524,7282,paper|realwaste
data/unified_waste/included/paper/realwaste__002819__fe0375ee3dbc.jpg,paper,realwaste,524,524,7283,paper|realwaste
data/unified_waste/included/paper/realwaste__002820__5ee96c067271.jpg,paper,realwaste,524,524,7284,paper|realwaste
data/unified_waste/included/paper/realwaste__002821__c47cf8859527.jpg,paper,realwaste,524,524,7285,paper|realwaste
data/unified_waste/included/paper/realwaste__002822__49d5c18038f0.jpg,paper,realwaste,524,524,7286,paper|realwaste
data/unified_waste/included/paper/realwaste__002823__4f8032171db8.jpg,paper,realwaste,524,524,7287,paper|realwaste
data/unified_waste/included/paper/realwaste__002824__c3215a100382.jpg,paper,realwaste,524,524,7288,paper|realwaste
data/unified_waste/included/paper/realwaste__002825__f87088d79a1e.jpg,paper,realwaste,524,524,7289,paper|realwaste
data/unified_waste/included/paper/realwaste__002826__fe3ee9bac285.jpg,paper,realwaste,524,524,7290,paper|realwaste
data/unified_waste/included/paper/realwaste__002827__76dd4cc30484.jpg,paper,realwaste,524,524,7291,paper|realwaste
data/unified_waste/included/paper/realwaste__002828__ed64127e5033.jpg,paper,realwaste,524,524,7292,paper|realwaste
data/unified_waste/included/paper/realwaste__002829__96c04ccb654a.jpg,paper,realwaste,524,524,7293,paper|realwaste
data/unified_waste/included/paper/realwaste__002830__2a4043ba8a39.jpg,paper,realwaste,524,524,7294,paper|realwaste
data/unified_waste/included/paper/realwaste__002831__33f7d3c616ca.jpg,paper,realwaste,524,524,7295,paper|realwaste
data/unified_waste/included/paper/realwaste__002832__8bbc3be02901.jpg,paper,realwaste,524,524,7296,paper|realwaste
data/unified_waste/included/paper/realwaste__002833__6a689ceb61e4.jpg,paper,realwaste,524,524,7297,paper|realwaste
data/unified_waste/included/paper/realwaste__002834__ab5c8fa8fc62.jpg,paper,realwaste,524,524,7298,paper|realwaste
data/unified_waste/included/paper/realwaste__002835__859a570251a1.jpg,paper,realwaste,524,524,7299,paper|realwaste
data/unified_waste/included/paper/realwaste__002836__5e3b720af4fe.jpg,paper,realwaste,524,524,7300,paper|realwaste
data/unified_waste/included/paper/realwaste__002837__96725111a773.jpg,paper,realwaste,524,524,7301,paper|realwaste
data/unified_waste/included/paper/realwaste__002838__4fc231609edd.jpg,paper,realwaste,524,524,7302,paper|realwaste
data/unified_waste/included/paper/realwaste__002839__2069137359a6.jpg,paper,realwaste,524,524,7303,paper|realwaste
data/unified_waste/included/paper/realwaste__002840__fe56a8d4949f.jpg,paper,realwaste,524,524,7304,paper|realwaste
data/unified_waste/included/paper/realwaste__002841__1ae1149227ee.jpg,paper,realwaste,524,524,7305,paper|realwaste
data/unified_waste/included/paper/realwaste__002842__e080e0856de8.jpg,paper,realwaste,524,524,7306,paper|realwaste
data/unified_waste/included/paper/realwaste__002843__60bf1b51f22a.jpg,paper,realwaste,524,524,7307,paper|realwaste
data/unified_waste/included/paper/realwaste__002844__ffada5852979.jpg,paper,realwaste,524,524,7308,paper|realwaste
data/unified_waste/included/paper/realwaste__002845__d5fee069ea98.jpg,paper,realwaste,524,524,7309,paper|realwaste
data/unified_waste/included/paper/realwaste__002846__c2411f134be6.jpg,paper,realwaste,524,524,7310,paper|realwaste
data/unified_waste/included/paper/realwaste__002847__0c43fe1edcde.jpg,paper,realwaste,524,524,7311,paper|realwaste
data/unified_waste/included/paper/realwaste__002848__bcda01f5ce6f.jpg,paper,realwaste,524,524,7312,paper|realwaste
data/unified_waste/included/paper/realwaste__002849__bdd879c9a4a6.jpg,paper,realwaste,524,524,7313,paper|realwaste
data/unified_waste/included/paper/realwaste__002850__04a9a5f03ef5.jpg,paper,realwaste,524,524,7314,paper|realwaste
data/unified_waste/included/paper/realwaste__002851__aa2b5f32e0a5.jpg,paper,realwaste,524,524,7315,paper|realwaste
data/unified_waste/included/paper/realwaste__002852__89e3846f1585.jpg,paper,realwaste,524,524,7316,paper|realwaste
data/unified_waste/included/paper/realwaste__002853__351e65b4957d.jpg,paper,realwaste,524,524,7317,paper|realwaste
data/unified_waste/included/paper/realwaste__002854__ebccf999ff27.jpg,paper,realwaste,524,524,7318,paper|realwaste
data/unified_waste/included/paper/realwaste__002855__a7ffc460dc1a.jpg,paper,realwaste,524,524,7319,paper|realwaste
data/unified_waste/included/paper/realwaste__002856__06514cb35819.jpg,paper,realwaste,524,524,7320,paper|realwaste
data/unified_waste/included/paper/realwaste__002857__c17461b75e84.jpg,paper,realwaste,524,524,7321,paper|realwaste
data/unified_waste/included/paper/realwaste__002858__6e2e978365ed.jpg,paper,realwaste,524,524,7322,paper|realwaste
data/unified_waste/included/paper/realwaste__002859__771a3ff0c3c6.jpg,paper,realwaste,524,524,7323,paper|realwaste
data/unified_waste/included/paper/realwaste__002860__84d6e91f804f.jpg,paper,realwaste,524,524,7324,paper|realwaste
data/unified_waste/included/paper/realwaste__002861__d4d38ea08431.jpg,paper,realwaste,524,524,7325,paper|realwaste
data/unified_waste/included/paper/realwaste__002862__e50a51879490.jpg,paper,realwaste,524,524,7326,paper|realwaste
data/unified_waste/included/paper/realwaste__002863__40124997ac93.jpg,paper,realwaste,524,524,7327,paper|realwaste
data/unified_waste/included/paper/realwaste__002864__53f8f5ee3aa9.jpg,paper,realwaste,524,524,7328,paper|realwaste
data/unified_waste/included/paper/realwaste__002865__3bed40d5891f.jpg,paper,realwaste,524,524,7329,paper|realwaste
data/unified_waste/included/paper/realwaste__002866__6a605e30d5aa.jpg,paper,realwaste,524,524,7330,paper|realwaste
data/unified_waste/included/paper/realwaste__002867__14a69d4ceab8.jpg,paper,realwaste,524,524,7331,paper|realwaste
data/unified_waste/included/paper/realwaste__002868__98a7ee503e50.jpg,paper,realwaste,524,524,7332,paper|realwaste
data/unified_waste/included/paper/realwaste__002869__955f14f5854b.jpg,paper,realwaste,524,524,7333,paper|realwaste
data/unified_waste/included/paper/realwaste__002870__bf652bff65e7.jpg,paper,realwaste,524,524,7334,paper|realwaste
data/unified_waste/included/paper/realwaste__002871__a1b09c646cc8.jpg,paper,realwaste,524,524,7335,paper|realwaste
data/unified_waste/included/paper/realwaste__002872__90cf1cdd017f.jpg,paper,realwaste,524,524,7336,paper|realwaste
data/unified_waste/included/paper/realwaste__002873__f1f46b3f9a8e.jpg,paper,realwaste,524,524,7337,paper|realwaste
data/unified_waste/included/paper/realwaste__002874__a9448756e120.jpg,paper,realwaste,524,524,7338,paper|realwaste
data/unified_waste/included/paper/realwaste__002875__27c1d7127b42.jpg,paper,realwaste,524,524,7339,paper|realwaste
data/unified_waste/included/paper/realwaste__002876__ef8af8189c6c.jpg,paper,realwaste,524,524,7340,paper|realwaste
